fingerprint,minutia,score_change
U214X5I_1_1,v2,0.078790606
U214X5I_1_1,v3,0.016969378
U214X5I_1_1,v4,-0.314955167
U214X5I_1_1,v5,0.076803611
U214X5I_1_1,v6,0.073878373
U214X5I_1_1,v7,0.073878373
U214X5I_1_1,v8,-0.07769021
U214X5I_1_1,v9,-0.314955167
U285X4I_1_1,v0,-0.171829341
U285X4I_1_1,v1,-0.256346297
U285X4I_1_1,v2,0.617507138
U285X4I_1_1,v3,-0.134939432
U285X4I_1_1,v4,-0.372625116
U285X4I_1_1,v5,-0.347314009
U285X4I_1_1,v6,-0.149391844
U285X4I_1_1,v7,-0.467586093
U291X6I_1_1,v0,-0.20484561
U291X6I_1_1,v1,0.151695688
U291X6I_1_1,v2,0.262677822
U291X6I_1_1,v3,-0.384404264
U291X6I_1_1,v4,0.28034217
U291X6I_1_1,v5,-0.352462401
U291X6I_1_1,v6,-0.375882117
U291X6I_1_1,v7,-0.240939027
U291X6I_1_1,v8,-0.049144782
U291X6I_1_1,v9,-0.560420269
U291X6I_1_1,v10,-0.302740207
U291X6I_1_1,v11,-0.289469413
U291X6I_1_1,v12,0.144561173
G030X1I_1_1,v0,-0.256300866
G030X1I_1_1,v1,0.200091272
G030X1I_1_1,v2,-0.223460086
G030X1I_1_1,v3,-0.383040239
G030X1I_1_1,v4,0.170168322
G030X1I_1_1,v5,-0.013742027
G030X1I_1_1,v6,-0.366034874
G030X1I_1_1,v7,-0.291568742
G030X1I_1_1,v8,0.109091623
G030X1I_1_1,v9,-0.31163671
G030X1I_1_1,v10,-0.11442564
G030X1I_1_1,v11,-0.337652755
G030X1I_1_1,v12,0.221594749
G030X1I_1_1,v13,0.488124873
G030X1I_1_1,v14,0.487965892
G030X1I_1_1,v15,0.483311736
G030X1I_1_1,v16,-0.371899481
G030X1I_1_1,v17,-0.424982278
G030X1I_1_1,v18,-0.072859868
G030X1I_1_1,v19,-0.134805074
G030X1I_1_1,v20,-0.362326815
G030X1I_1_1,v21,-0.008077129
G030X1I_1_1,v22,-0.174835324
U288X6I_1_1,v0,-0.049408467
U288X6I_1_1,v1,-0.073998402
U288X6I_1_1,v2,0.08277936
U288X6I_1_1,v3,-0.045573106
U288X6I_1_1,v4,0.335104325
U288X6I_1_1,v5,-0.112142259
U288X6I_1_1,v6,-0.128396223
U288X6I_1_1,v7,-0.031658194
U288X6I_1_1,v8,-0.064759302
U288X6I_1_1,v9,-0.039250092
U288X6I_1_1,v10,-0.184027086
U288X6I_1_1,v11,-0.09215482
U288X6I_1_1,v12,-0.248629974
U288X6I_1_1,v13,0.30503291
U288X6I_1_1,v14,0.097527385
U288X6I_1_1,v15,-0.254649802
U288X6I_1_1,v16,0.298739713
U288X6I_1_1,v17,0.08277936
U288X6I_1_1,v18,-0.216879719
U288X6I_1_1,v19,-0.02155688
G077X1I_1_1,v0,-0.023540559
G077X1I_1_1,v1,-0.002987685
G077X1I_1_1,v2,0.042464197
G077X1I_1_1,v3,0.161032682
G077X1I_1_1,v4,-0.016473868
G077X1I_1_1,v5,-0.00591743
G077X1I_1_1,v6,0.025776477
G077X1I_1_1,v7,0.024700169
G077X1I_1_1,v8,-0.136062793
G077X1I_1_1,v9,0.147499937
G077X1I_1_1,v10,-0.191105262
G077X1I_1_1,v11,-0.268775838
G077X1I_1_1,v12,-0.004809103
G077X1I_1_1,v13,0.0420363
G077X1I_1_1,v14,0.163926345
G077X1I_1_1,v15,-0.095399349
G077X1I_1_1,v16,-0.20162962
G077X1I_1_1,v17,-0.152975329
G077X1I_1_1,v18,-0.051088895
G077X1I_1_1,v19,-0.004627961
G077X1I_1_1,v20,0.00641837
G077X1I_1_1,v21,-0.152797114
G077X1I_1_1,v22,-0.033315234
G077X1I_1_1,v23,-0.037587004
G077X1I_1_1,v24,-0.144057703
G077X1I_1_1,v25,0.026987721
G077X1I_1_1,v26,-0.214140605
G077X1I_1_1,v27,-0.10402797
G077X1I_1_1,v28,-0.214424753
G077X1I_1_1,v29,0.121481685
G017X9I_1_1,v0,-0.046226267
G017X9I_1_1,v1,-0.031174786
G017X9I_1_1,v2,0.100532697
G017X9I_1_1,v3,0.027662611
G017X9I_1_1,v4,0.127419824
G017X9I_1_1,v5,-0.100740906
G017X9I_1_1,v6,-0.181922842
G017X9I_1_1,v7,-0.015160403
G017X9I_1_1,v8,-0.086166501
G017X9I_1_1,v9,-0.045749109
G017X9I_1_1,v10,0.035157949
G017X9I_1_1,v11,0.084336193
G017X9I_1_1,v12,0.061401127
G017X9I_1_1,v13,0.014111595
G017X9I_1_1,v14,0.060165788
G017X9I_1_1,v15,0.017346148
G017X9I_1_1,v16,0.270799327
G017X9I_1_1,v17,0.080570236
G017X9I_1_1,v18,-0.106062063
G017X9I_1_1,v19,-0.070677656
G017X9I_1_1,v20,0.158557535
G017X9I_1_1,v21,0.175994216
G017X9I_1_1,v22,-0.058264528
G017X9I_1_1,v23,-0.109417823
G017X9I_1_1,v24,0.012487546
G017X9I_1_1,v25,-0.101064865
G017X9I_1_1,v26,0.001643886
G017X9I_1_1,v27,0.045799766
G017X9I_1_1,v28,0.142522408
G017X9I_1_1,v29,0.125618173
G017X9I_1_1,v30,0.011939552
G017X9I_1_1,v31,0.03894083
G017X9I_1_1,v32,-0.004876053
G017X9I_1_1,v33,-0.005479114
G017X9I_1_1,v34,-0.030081695
G017X9I_1_1,v35,0.137939617
G017X9I_1_1,v36,0.067491806
G017X9I_1_1,v37,-0.04269061
G017X9I_1_1,v38,0.035933452
G017X9I_1_1,v39,-0.096344719
B141X4I_1_1,v0,0.041719521
B141X4I_1_1,v1,0.054854794
B141X4I_1_1,v2,-0.313187917
B141X4I_1_1,v3,0.159052299
B141X4I_1_1,v4,-0.050369131
B141X4I_1_1,v5,-0.295457781
B141X4I_1_1,v6,-0.140249969
B141X4I_1_1,v7,-0.173715131
B141X4I_1_1,v8,0.096998805
B141X4I_1_1,v9,-0.072631278
B141X4I_1_1,v10,-0.1898005
B141X4I_1_1,v11,-0.230415658
B141X4I_1_1,v12,-0.23815144
B141X4I_1_1,v13,0.054708829
B141X4I_1_1,v14,-0.574953969
B141X4I_1_1,v15,-0.010605338
B141X4I_1_1,v16,-0.036173153
B141X4I_1_1,v17,-0.440663718
B141X4I_1_1,v18,-0.300459939
B141X4I_1_1,v19,0.139396301
B141X4I_1_1,v20,-0.090166925
B141X4I_1_1,v21,0.043739866
G037X6I_1_1,v0,-0.068832562
G037X6I_1_1,v1,-0.096182813
G037X6I_1_1,v2,-0.114753286
G037X6I_1_1,v3,-0.214010412
G037X6I_1_1,v4,-0.219348964
G037X6I_1_1,v5,-0.001620643
G037X6I_1_1,v6,-0.017870546
G037X6I_1_1,v7,0.297715992
G037X6I_1_1,v8,-0.015656665
G037X6I_1_1,v9,0.087118734
G037X6I_1_1,v10,0.087118734
G037X6I_1_1,v11,0.260151843
G037X6I_1_1,v12,0.033489915
G037X6I_1_1,v13,0.087118734
G037X6I_1_1,v14,0.088149709
G037X6I_1_1,v15,0.07001877
G037X6I_1_1,v16,-0.03222733
G037X6I_1_1,v17,0.09904658
G037X6I_1_1,v18,0.008198214
G037X6I_1_1,v19,0.087118734
G037X6I_1_1,v20,0.254586795
G037X6I_1_1,v21,0.087118734
G037X6I_1_1,v22,-0.070555866
G037X6I_1_1,v23,-0.067262222
G037X6I_1_1,v24,-0.080563151
G037X6I_1_1,v25,-0.084285375
G037X6I_1_1,v26,-0.090512563
G037X6I_1_1,v27,-0.207839447
G037X6I_1_1,v28,0.130636363
G037X6I_1_1,v29,-0.194995806
G037X6I_1_1,v30,0.016107629
G037X6I_1_1,v31,-0.077439774
G037X6I_1_1,v32,0.055893646
G037X6I_1_1,v33,-0.069125434
G037X6I_1_1,v34,0.173871908
G037X6I_1_1,v35,-0.162940673
G037X6I_1_1,v36,0.038151325
G037X6I_1_1,v37,0.055333864
G037X6I_1_1,v38,-0.154266576
G037X6I_1_1,v39,-0.297949164
G037X6I_1_1,v40,-0.129346338
G037X6I_1_1,v41,-0.282355133
G037X6I_1_1,v42,-0.150423217
G037X6I_1_1,v43,-0.105246871
G037X6I_1_1,v44,0.116979748
G037X6I_1_1,v45,0.111574203
G037X6I_1_1,v46,0.155494992
G037X6I_1_1,v47,0.134393923
G037X6I_1_1,v48,0.279264829
G037X6I_1_1,v49,0.100077555
G037X6I_1_1,v50,-0.020113529
G037X6I_1_1,v51,-0.04466476
G037X6I_1_1,v52,-0.235896667
G037X6I_1_1,v53,0.121242694
G037X6I_1_1,v54,0.188274307
G037X6I_1_1,v55,-0.127381642
B155X6I_1_1,v0,-0.175919889
B155X6I_1_1,v1,-0.175498846
B155X6I_1_1,v2,0.086324812
B155X6I_1_1,v3,0.047001591
B155X6I_1_1,v4,-0.028944626
B155X6I_1_1,v5,0.077951639
B155X6I_1_1,v6,0.13118537
B155X6I_1_1,v7,0.120849589
B155X6I_1_1,v8,-0.005443841
B155X6I_1_1,v9,0.068752104
B155X6I_1_1,v10,0.002148471
B155X6I_1_1,v11,-0.070854837
B155X6I_1_1,v12,-0.114176062
B155X6I_1_1,v13,-0.099080104
B155X6I_1_1,v14,-0.038910792
B155X6I_1_1,v15,-0.124698173
B155X6I_1_1,v16,-0.03950377
B155X6I_1_1,v17,-0.012068941
B155X6I_1_1,v18,-0.007688205
B155X6I_1_1,v19,-0.068941373
B155X6I_1_1,v20,-0.037145279
B155X6I_1_1,v21,0.100250802
B155X6I_1_1,v22,0.135685979
B155X6I_1_1,v23,-0.021418702
B155X6I_1_1,v24,-0.197317542
B155X6I_1_1,v25,-0.073563337
B155X6I_1_1,v26,-0.235048714
B155X6I_1_1,v27,-0.104596452
